case,contrast,can_id,field,a_mode,b_mode,a_purity,b_purity,a_unique,b_unique,a_median,b_median,effect_size,a_samples,b_samples,score
ac_charge,charging_vs_unplugged_pre,0x7B8,B1,215,66,0.14286,0.144,23,18,120.0,66.0,0.42397,1050,250,5.838
ac_charge,charging_vs_unplugged_pre,0x243,B3,0,128,0.4,0.2,6,5,17.0,17.0,0.06219,5250,1250,5.789
ac_charge,charging_vs_unplugged_pre,0x310,B4,51,5,0.1746,0.2,6,6,24,5,0.15033,63,15,5.788
ac_charge,charging_vs_unplugged_post,0x2C1,B1,13,36,0.2,0.2,5,5,23.0,23.0,0.03863,5250,2250,5.579
ac_charge,charging_vs_unplugged_pre,0x2C1,B1,13,23,0.2,0.2,5,5,23.0,23.0,0.02578,5250,1250,5.322
ac_charge,plugged_wait_vs_unplugged_pre,0x263,B0,2,3,0.2,0.2,6,5,4.0,4.0,0.03632,2000,1250,5.272
ac_charge,charging_vs_unplugged_post,0x310,B0,18,10,0.1746,0.18519,6,6,17,13,0.11875,63,27,5.156
ac_charge,charging_vs_unplugged_post,0x263,B0,2,24,0.2,0.20009,6,5,4.0,4,0.02865,5250,2249,5.118
ac_charge,charging_vs_unplugged_pre,0x263,B0,2,3,0.2,0.2,6,5,4.0,4.0,0.02853,5250,1250,5.116
ac_charge,charging_vs_unplugged_pre,0x53E,B0,20,10,0.18033,0.17647,6,6,17,13,0.10459,61,17,4.985
ac_charge,charging_vs_unplugged_post,0x261,B2,54,255,0.16702,0.16927,217,167,54.0,141.0,0.63397,6562,2812,4.841
ac_charge,charging_vs_unplugged_post,0x243,B0,2,0,0.2,0.2,5,5,2.0,2.0,0.0,5250,2250,4.806
ac_charge,charging_vs_unplugged_post,0x2C1,B2,6,126,0.2,0.2,5,5,19.0,19.0,0.0,5250,2250,4.806
ac_charge,charging_vs_unplugged_post,0x320,B0,4,1,0.2,0.2,5,5,3,3,0.0,525,225,4.806
ac_charge,charging_vs_unplugged_post,0x3A8,B0,1,3,0.2,0.2,5,5,2,2,0.0,525,225,4.806
ac_charge,charging_vs_unplugged_post,0x677,B0,1,0,0.2,0.2,5,5,2,2,0.0,2625,1125,4.806
ac_charge,charging_vs_unplugged_post,0x718,B0,1,3,0.2,0.2,5,5,2,2,0.0,525,225,4.806
ac_charge,charging_vs_unplugged_post,0x737,B0,2,1,0.2,0.2,5,5,2,2,0.0,105,45,4.806
ac_charge,charging_vs_unplugged_pre,0x243,B0,2,3,0.2,0.2,5,5,2.0,2.0,0.0,5250,1250,4.806
ac_charge,charging_vs_unplugged_pre,0x2C1,B2,6,19,0.2,0.2,5,5,19.0,19.0,0.0,5250,1250,4.806
ac_charge,plugged_wait_vs_unplugged_pre,0x2C1,B0,2,27,0.2,0.2,5,5,27.0,27.0,0.0,2000,1250,4.806
ac_charge,plugged_wait_vs_unplugged_pre,0x2C1,B1,13,23,0.2,0.2,5,5,23.0,23.0,0.0,2000,1250,4.806
ac_charge,plugged_wait_vs_unplugged_pre,0x2C1,B2,6,19,0.2,0.2,5,5,19.0,19.0,0.0,2000,1250,4.806
ac_charge,charging_vs_unplugged_pre,0x243,B6,0,31,0.2,0.2,6,5,65.0,65.0,0.00906,5250,1250,4.726
ac_charge,charging_vs_unplugged_post,0x310,B4,51,4,0.1746,0.18519,6,6,24,5,0.09094,63,27,4.6
ac_charge,charging_vs_unplugged_pre,0x232,B2,221,224,0.19231,0.2,12,9,222.0,222,0.11187,104,25,4.503
ac_charge,charging_vs_unplugged_post,0x243,B6,0,65,0.2,0.2,6,6,65.0,65.0,0.00491,5250,2250,4.403
ac_charge,charging_vs_unplugged_post,0x300,B0,10,17,0.17143,0.17778,6,6,13,17,0.08971,105,45,4.385
ac_charge,charging_vs_unplugged_pre,0x53E,B6,2,8,0.18033,0.17647,6,6,8,169,0.07401,61,17,4.374
ac_charge,charging_vs_unplugged_post,0x243,B4,0,177,0.2,0.2,7,5,91.0,92.0,0.00218,5250,2250,4.349
ac_charge,charging_vs_unplugged_pre,0x310,B0,18,11,0.1746,0.2,6,6,17,13,0.07775,63,15,4.336
ac_charge,charging_vs_unplugged_pre,0x2A4,B0,254,155,0.04762,0.6,36,3,240,155,0.62495,105,25,4.289
ac_charge,charging_vs_unplugged_post,0x3DB,B0,6,4,0.12857,0.13333,11,10,7.0,7.0,0.29002,210,90,4.242
ac_charge,charging_vs_unplugged_pre,0x243,B4,0,67,0.2,0.2,7,6,91.0,90.0,0.00252,5250,1250,4.133
ac_charge,charging_vs_unplugged_post,0x53E,B0,20,10,0.18033,0.17241,6,6,17,13,0.07075,61,29,4.065
ac_charge,charging_vs_unplugged_post,0x528,B3,157,125,0.00952,0.02222,105,45,203,147,0.92498,105,45,4.019
ac_charge,plugged_wait_vs_unplugged_pre,0x3F2,B3,50,24,0.175,0.2,8,8,56.0,50,0.09989,40,25,3.998
ac_charge,charging_vs_unplugged_pre,0x324,B1,131,160,0.00952,0.04,105,25,153,206,0.90126,105,25,3.971
ac_charge,charging_vs_unplugged_post,0x38B,B4,136,120,0.0566,0.06667,43,26,156.0,96,0.65502,106,45,3.751
ac_charge,charging_vs_unplugged_post,0x243,B2,0,207,0.2,0.2,9,7,85.0,86.0,0.01066,5250,2250,3.713
ac_charge,charging_vs_unplugged_pre,0x243,B5,101,102,0.2,0.2,10,5,34.0,34.0,0.00071,5250,1250,3.696
ac_charge,charging_vs_unplugged_pre,0x379,B3,0,72,0.3327,0.336,171,59,72,72.0,0.00259,1049,250,3.686
ac_charge,charging_vs_unplugged_post,0x243,B5,101,34,0.2,0.2,10,6,34.0,34.0,0.00867,5250,2250,3.674
ac_charge,charging_vs_unplugged_post,0x53E,B6,2,8,0.18033,0.17241,6,6,8,169,0.05006,61,29,3.651
ac_charge,charging_vs_unplugged_pre,0x300,B0,10,17,0.17143,0.2,6,6,13,17,0.05037,105,25,3.598
ac_charge,plugged_wait_vs_unplugged_pre,0x300,B0,11,17,0.175,0.2,6,6,15.0,17,0.02603,40,25,3.326
ac_charge,plugged_wait_vs_unplugged_pre,0x243,B5,34,102,0.21,0.2,19,5,34.0,34.0,0.04874,2000,1250,3.318
ac_charge,charging_vs_unplugged_post,0x300,B4,4,0,0.17143,0.17778,6,6,5,127,0.03454,105,45,3.282
ac_charge,plugged_wait_vs_unplugged_pre,0x2F1,B3,0,1,0.21,0.21285,14,13,72.0,64,0.03386,400,249,3.281
ac_charge,charging_vs_unplugged_pre,0x300,B6,136,0,0.17143,0.2,6,6,54,54,0.03402,105,25,3.271
ac_charge,charging_vs_unplugged_post,0x300,B6,136,0,0.17143,0.17778,6,6,54,130,0.03349,105,45,3.261
ac_charge,plugged_wait_vs_unplugged_pre,0x300,B6,2,0,0.175,0.2,6,6,54.0,54,0.02099,40,25,3.225
ac_charge,plugged_wait_vs_unplugged_pre,0x300,B4,5,0,0.175,0.2,6,6,66.0,5,0.01937,40,25,3.192
ac_charge,charging_vs_unplugged_pre,0x300,B4,4,0,0.17143,0.2,6,6,5,5,0.02784,105,25,3.148
ac_charge,charging_vs_unplugged_pre,0x53E,B4,117,252,0.18033,0.17647,6,6,117,112,0.00584,61,17,3.01
ac_charge,charging_vs_unplugged_pre,0x32A,B4,197,172,0.09524,0.2,18,5,195,176,0.33581,21,5,2.896
ac_charge,charging_vs_unplugged_post,0x782,B1,64,254,0.10256,0.0625,33,16,108,130.0,0.541,39,16,2.834
ac_charge,plugged_wait_vs_unplugged_pre,0x7C8,B0,20,18,0.15,0.16,7,7,17.0,17,0.09651,40,25,2.806
ac_charge,plugged_wait_vs_unplugged_pre,0x7E8,B0,20,18,0.15,0.16,7,7,17.0,17,0.09651,40,25,2.806
ac_charge,plugged_wait_vs_unplugged_pre,0x2E1,B4,72,18,0.1668,0.16709,7,7,72.0,43.0,0.04539,2500,1562,2.792
ac_charge,charging_vs_unplugged_pre,0x3F2,B3,56,24,0.17143,0.2,8,8,56,50,0.04749,105,25,2.736
ac_charge,charging_vs_unplugged_post,0x53E,B4,117,252,0.18033,0.17241,6,6,117,112,0.00395,61,29,2.729
ac_charge,plugged_wait_vs_unplugged_pre,0x261,B0,5,0,0.16687,0.16699,9,8,49,49,0.0564,2499,1563,2.469
ac_charge,plugged_wait_vs_unplugged_pre,0x2F9,B3,8,24,0.1675,0.168,6,6,20.0,24.0,0.00564,400,250,2.468
ac_charge,plugged_wait_vs_unplugged_pre,0x219,B5,249,251,0.1675,0.168,6,6,249.0,248.0,0.00558,400,250,2.467
ac_charge,plugged_wait_vs_unplugged_pre,0x219,B0,1,3,0.1675,0.168,6,6,2.5,3.0,0.00469,400,250,2.449
ac_charge,plugged_wait_vs_unplugged_pre,0x2E1,B0,251,16,0.1668,0.16709,6,6,28.5,28.5,0.00091,2500,1562,2.331
ac_charge,plugged_wait_vs_unplugged_pre,0x2E1,B1,25,33,0.1668,0.16709,6,7,33.0,49.0,0.00674,2500,1562,2.226
ac_charge,charging_vs_unplugged_pre,0x261,B1,0,16,0.16672,0.16699,6,7,43.0,34,0.00437,6562,1563,2.173
ac_charge,plugged_wait_vs_unplugged_pre,0x261,B1,239,16,0.16687,0.16699,6,7,34,34,0.00256,2499,1563,2.146
ac_charge,plugged_wait_vs_unplugged_pre,0x7C8,B1,5,92,0.15,0.16,7,7,5.0,5,0.05805,40,25,2.037
ac_charge,plugged_wait_vs_unplugged_pre,0x7E8,B1,5,92,0.15,0.16,7,7,5.0,5,0.05771,40,25,2.03
ac_charge,charging_vs_unplugged_post,0x3F2,B3,56,50,0.17143,0.17778,8,8,56,50,0.00435,105,45,1.873
ac_charge,charging_vs_unplugged_post,0x401,B4,0,208,0.02779,0.07099,133,36,179,209.0,0.7736,3779,1620,1.732
ac_charge,plugged_wait_vs_unplugged_pre,0x7B8,B1,0,66,0.14286,0.144,18,18,111,66.0,0.1995,399,250,1.729
ac_charge,plugged_wait_vs_unplugged_pre,0x318,B7,193,201,0.025,0.032,68,52,198.0,208.0,0.72813,400,250,1.675
ac_charge,plugged_wait_vs_unplugged_pre,0x232,B2,223,224,0.175,0.2,11,9,222.0,222,0.01381,40,25,1.643
ac_charge,charging_vs_unplugged_pre,0x7C8,B1,1,92,0.14286,0.16,7,7,5,5,0.05684,105,25,1.584
ac_charge,charging_vs_unplugged_pre,0x7C8,B0,10,18,0.14286,0.16,7,7,17,17,0.05638,105,25,1.575
ac_charge,charging_vs_unplugged_pre,0x7E8,B0,10,18,0.14286,0.16,7,7,17,17,0.05638,105,25,1.575
ac_charge,charging_vs_unplugged_pre,0x7E8,B1,1,92,0.14286,0.16,7,7,5,5,0.0564,105,25,1.575
ac_charge,charging_vs_unplugged_pre,0x330,B0,17,11,0.13095,0.15,8,8,16.0,14.0,0.10453,84,20,1.448
ac_charge,charging_vs_unplugged_pre,0x261,B0,49,0,0.16672,0.16699,11,8,50.0,49,0.01927,6562,1563,1.401
ac_charge,charging_vs_unplugged_pre,0x2E2,B3,92,0,0.20571,0.144,12,11,90,82,0.11439,525,125,1.394
ac_charge,charging_vs_unplugged_post,0x2E2,B3,92,100,0.20571,0.14667,12,10,90,92,0.09101,525,225,1.214
ac_charge,charging_vs_unplugged_post,0x7C8,B0,10,11,0.14286,0.15556,7,7,17,17,0.03154,105,45,1.078
ac_charge,charging_vs_unplugged_post,0x7C8,B1,1,47,0.14286,0.15556,7,7,5,5,0.03108,105,45,1.069
ac_charge,charging_vs_unplugged_post,0x401,B6,0,208,0.02779,0.06543,125,38,181,209.0,0.73357,3779,1620,1.039
ac_charge,charging_vs_unplugged_pre,0x7B8,B0,6,96,0.14286,0.144,29,19,130.0,130.0,0.20545,1050,250,1.005
ac_charge,plugged_wait_vs_unplugged_pre,0x78A,B2,6,0,0.145,0.144,7,7,3.0,3.0,0.01375,400,250,0.791
ac_charge,charging_vs_unplugged_post,0x330,B0,17,11,0.13095,0.13889,8,8,16.0,14.0,0.06701,84,36,0.698
ac_charge,plugged_wait_vs_unplugged_pre,0x3C8,B0,5,6,0.145,0.144,7,7,3.0,3.0,0.0085,400,250,0.686
ac_charge,plugged_wait_vs_unplugged_pre,0x3E8,B0,5,6,0.145,0.144,7,7,3.0,3.0,0.0085,400,250,0.686
ac_charge,charging_vs_unplugged_pre,0x78A,B2,2,0,0.14286,0.144,7,7,3.0,3.0,0.01,1050,250,0.647
ac_charge,charging_vs_unplugged_pre,0x752,B0,3,0,0.07619,0.08,15,14,7,6,0.31367,105,25,0.641
ac_charge,charging_vs_unplugged_pre,0x3F2,B2,18,181,0.1619,0.16,11,11,162,164,0.02126,105,25,0.619
ac_charge,charging_vs_unplugged_pre,0x3C8,B0,1,6,0.14286,0.144,7,7,3.0,3.0,0.006,1050,250,0.567
ac_charge,charging_vs_unplugged_pre,0x3E8,B0,1,6,0.14286,0.144,7,7,3.0,3.0,0.006,1050,250,0.567
ac_charge,charging_vs_unplugged_post,0x3C8,B0,1,5,0.14286,0.14444,7,7,3.0,3.0,0.00555,1050,450,0.558
ac_charge,charging_vs_unplugged_post,0x3E8,B0,1,4,0.14286,0.14444,7,7,3.0,3.0,0.00333,1050,450,0.514
ac_charge,charging_vs_unplugged_post,0x78A,B2,2,6,0.14286,0.14444,7,7,3.0,3.0,0.0,1050,450,0.447
ac_charge,charging_vs_unplugged_pre,0x2E3,B0,3,6,0.16762,0.168,16,13,32,32,0.02315,525,125,0.317
ac_charge,plugged_wait_vs_unplugged_pre,0x2E3,B0,3,6,0.165,0.168,16,13,32.0,32,0.02981,200,125,0.293
ac_charge,plugged_wait_vs_unplugged_pre,0x2E2,B3,92,0,0.225,0.144,11,11,84.0,82,0.05148,200,125,0.263
ac_charge,charging_vs_unplugged_post,0x7B8,B2,2,82,0.14286,0.14444,8,8,20.0,20.0,0.00328,1050,450,0.137
ac_charge,charging_vs_unplugged_pre,0x7B8,B2,2,9,0.14286,0.144,8,9,20.0,21.0,0.0099,1050,250,0.098
ac_charge,charging_vs_unplugged_pre,0x364,B2,86,120,0.05714,0.44,29,3,126,120,0.35372,105,25,0.013
ac_charge,plugged_wait_vs_unplugged_pre,0x7B8,B2,0,9,0.14286,0.144,8,9,21,21.0,0.00431,399,250,-0.013
ac_charge,plugged_wait_vs_unplugged_pre,0x726,B0,1,6,0.075,0.08,15,15,6.5,8,0.28124,40,25,-0.177
ac_charge,plugged_wait_vs_unplugged_pre,0x2E2,B0,3,0,0.145,0.144,10,9,5.0,5,0.00771,200,125,-0.193
ac_charge,charging_vs_unplugged_pre,0x724,B0,6,1,0.10476,0.12,10,10,5,4,0.12931,105,25,-0.262
ac_charge,charging_vs_unplugged_pre,0x798,B1,0,215,0.14286,0.144,18,18,116.0,131.5,0.09772,1050,250,-0.307
ac_charge,charging_vs_unplugged_post,0x2E2,B0,0,3,0.14286,0.14667,10,10,5,5,0.01062,525,225,-0.35
ac_charge,charging_vs_unplugged_post,0x2E1,B2,4,0,0.16672,0.3331,18,15,59.0,59,0.00694,6562,2813,-0.437
ac_charge,charging_vs_unplugged_pre,0x420,B7,7,4,0.12571,0.128,8,8,3.0,4.0,0.01941,1050,250,-0.569
ac_charge,charging_vs_unplugged_pre,0x2E1,B2,4,0,0.16672,0.33291,18,16,59.0,31.5,0.00296,6562,1562,-0.604
ac_charge,plugged_wait_vs_unplugged_pre,0x752,B0,2,0,0.075,0.08,14,14,7.0,6,0.24826,40,25,-0.637
ac_charge,plugged_wait_vs_unplugged_pre,0x420,B7,0,4,0.125,0.128,8,8,3.5,4.0,0.01568,400,250,-0.686
ac_charge,plugged_wait_vs_unplugged_pre,0x7B8,B0,6,96,0.14286,0.144,23,19,130,130.0,0.10113,399,250,-0.69
ac_charge,charging_vs_unplugged_pre,0x4E2,B0,85,32,0.12571,0.128,8,9,6.0,6.0,0.01782,1050,250,-0.772
ac_charge,charging_vs_unplugged_pre,0x20E,B0,23,17,0.12571,0.128,8,8,19.5,19.0,0.00698,1050,250,-0.817
ac_charge,charging_vs_unplugged_pre,0x20E,B1,7,1,0.12571,0.128,8,8,3.5,3.0,0.00698,1050,250,-0.817
ac_charge,charging_vs_unplugged_post,0x4E2,B0,85,1,0.12571,0.12667,8,8,6.0,4.0,0.00453,1050,450,-0.866
ac_charge,charging_vs_unplugged_post,0x4E3,B0,205,1,0.12571,0.12667,8,8,6.0,4.0,0.0042,1050,450,-0.873
ac_charge,charging_vs_unplugged_pre,0x4E3,B0,205,32,0.12571,0.128,8,8,6.0,5.0,0.00405,1050,250,-0.876
ac_charge,charging_vs_unplugged_pre,0x3DB,B0,6,3,0.12857,0.14,11,10,7.0,7.5,0.03254,210,50,-0.908
ac_charge,plugged_wait_vs_unplugged_pre,0x75D,B0,128,4,0.145,0.144,7,18,5.0,5,0.01102,200,125,-0.914
ac_charge,charging_vs_unplugged_post,0x420,B7,7,0,0.12571,0.12667,8,8,3.0,3.0,0.00208,1050,450,-0.915
ac_charge,charging_vs_unplugged_pre,0x70B,B0,6,1,0.10476,0.12,10,10,6,5,0.09575,105,25,-0.933
ac_charge,charging_vs_unplugged_post,0x20E,B0,23,19,0.12571,0.12667,8,8,19.5,19.5,0.0,1050,450,-0.957
ac_charge,charging_vs_unplugged_post,0x20E,B1,7,3,0.12571,0.12667,8,8,3.5,3.5,0.0,1050,450,-0.957
ac_charge,plugged_wait_vs_unplugged_pre,0x2E1,B5,68,0,0.3332,0.16709,19,22,68.0,67.0,0.00506,2500,1562,-1.086
ac_charge,charging_vs_unplugged_pre,0x318,B7,184,201,0.01907,0.032,87,52,195,208.0,0.62961,1049,250,-1.089
ac_charge,plugged_wait_vs_unplugged_pre,0x3F2,B0,1,9,0.1,0.12,12,12,5.0,6,0.12808,40,25,-1.095
ac_charge,charging_vs_unplugged_post,0x724,B0,6,1,0.10476,0.11111,10,10,5,4,0.08289,105,45,-1.19
ac_charge,plugged_wait_vs_unplugged_pre,0x78A,B6,0,123,0.145,0.144,14,14,101.0,101.0,0.01191,400,250,-1.224
ac_charge,charging_vs_unplugged_pre,0x75D,B0,5,4,0.14286,0.144,8,18,5,5,0.00236,525,125,-1.269
ac_charge,plugged_wait_vs_unplugged_pre,0x727,B0,7,3,0.1,0.12,12,12,6.0,5,0.11691,40,25,-1.318
ac_charge,charging_vs_unplugged_post,0x78A,B6,123,0,0.14286,0.14444,14,15,102.0,101.0,0.00809,1050,450,-1.47
ac_charge,charging_vs_unplugged_post,0x75D,B0,5,1,0.14286,0.14222,8,22,5,5,0.01093,525,225,-1.55
ac_charge,plugged_wait_vs_unplugged_pre,0x78A,B4,2,165,0.145,0.144,15,15,157.0,157.0,0.00119,400,250,-1.638
ac_charge,plugged_wait_vs_unplugged_pre,0x3F2,B1,93,161,0.15,0.12,15,12,93.5,100,0.05736,40,25,-1.649
ac_charge,charging_vs_unplugged_post,0x78A,B4,165,2,0.14286,0.14444,18,16,157.0,157.0,0.0108,1050,450,-1.879
ac_charge,plugged_wait_vs_unplugged_pre,0x7FF,B1,0,32,0.1125,0.112,9,9,51.0,51.0,0.00385,400,250,-2.036
ac_charge,charging_vs_unplugged_pre,0x3F9,B0,1,7,0.11143,0.112,9,9,4.0,4.0,0.00354,1050,250,-2.077
ac_charge,plugged_wait_vs_unplugged_pre,0x7FF,B0,8,7,0.1125,0.112,9,9,5.0,5.0,0.00154,400,250,-2.082
ac_charge,charging_vs_unplugged_post,0x7FF,B0,1,3,0.11153,0.11111,9,9,5,5.0,0.00369,1049,450,-2.093
ac_charge,charging_vs_unplugged_pre,0x7FF,B1,165,32,0.11153,0.112,9,9,51,51.0,0.00219,1049,250,-2.097
ac_charge,charging_vs_unplugged_pre,0x7FF,B0,1,7,0.11153,0.112,9,9,5,5.0,0.00214,1049,250,-2.098
ac_charge,plugged_wait_vs_unplugged_pre,0x3F9,B0,8,7,0.1125,0.112,9,9,4.0,4.0,0.00019,400,250,-2.109
ac_charge,charging_vs_unplugged_post,0x3F9,B0,1,4,0.11143,0.11136,9,9,4.0,4,0.00197,1050,449,-2.112
ac_charge,charging_vs_unplugged_post,0x7FF,B1,165,51,0.11153,0.11111,9,9,51,51.0,0.00091,1049,450,-2.148
ac_charge,plugged_wait_vs_unplugged_pre,0x3DD,B0,6,213,0.125,0.12,12,14,64.0,50,0.0266,40,25,-2.156
ac_charge,charging_vs_unplugged_pre,0x3C4,B0,10,13,0.09016,0.08824,12,12,18.0,20.0,0.10743,122,34,-2.214
ac_charge,charging_vs_unplugged_post,0x2A4,B0,254,180,0.04762,0.13333,36,12,240,181,0.32121,105,45,-2.394
ac_charge,plugged_wait_vs_unplugged_pre,0x3C9,B0,9,5,0.1,0.12,12,12,6.0,5,0.06242,40,25,-2.408
ac_charge,charging_vs_unplugged_pre,0x249,B0,211,94,0.12571,0.128,14,14,131.0,94.0,0.00143,2100,500,-2.53
ac_charge,charging_vs_unplugged_pre,0x3DD,B0,8,213,0.11429,0.12,14,14,65,50,0.0344,105,25,-2.557
ac_charge,charging_vs_unplugged_post,0x7B8,B1,215,0,0.14286,0.14444,23,19,120.0,120.0,0.00602,1050,450,-2.592
ac_charge,charging_vs_unplugged_post,0x70B,B0,6,128,0.10476,0.11111,10,10,6,5,0.01218,105,45,-2.604
ac_charge,charging_vs_unplugged_post,0x324,B1,131,241,0.00952,0.02222,105,45,153,87,0.59102,105,45,-2.66
ac_charge,charging_vs_unplugged_pre,0x40A,B7,64,159,0.06286,0.064,16,17,128,143,0.20363,525,125,-2.735
ac_charge,plugged_wait_vs_unplugged_pre,0x2F1,B1,17,1,0.1575,0.16466,40,31,17.0,17,0.0276,400,249,-2.828
ac_charge,charging_vs_unplugged_pre,0x3F2,B0,0,9,0.08571,0.12,12,12,5,6,0.0785,105,25,-2.944
ac_charge,charging_vs_unplugged_pre,0x2F1,B1,0,1,0.15905,0.16466,56,31,17.0,17,0.04377,1050,249,-3.014
ac_charge,plugged_wait_vs_unplugged_pre,0x38B,B4,85,176,0.075,0.08,20,19,129.0,144,0.17738,40,25,-3.019
ac_charge,charging_vs_unplugged_post,0x3C9,B0,8,4,0.08571,0.08889,12,12,5,6,0.07115,105,45,-3.091
ac_charge,charging_vs_unplugged_pre,0x719,B0,3,23,0.091,0.092,11,12,21,22.0,0.04521,2099,500,-3.17
ac_charge,plugged_wait_vs_unplugged_pre,0x321,B6,0,192,0.075,0.08,16,16,96.0,112,0.13827,40,25,-3.224
ac_charge,charging_vs_unplugged_pre,0x782,B1,64,53,0.10256,0.2,33,8,108,82.5,0.08473,39,10,-3.365
ac_charge,charging_vs_unplugged_post,0x301,B0,23,33,0.08571,0.08889,13,13,19,18,0.06656,105,45,-3.413
ac_charge,charging_vs_unplugged_post,0x302,B0,23,33,0.08571,0.08889,13,13,19,18,0.06656,105,45,-3.413
ac_charge,charging_vs_unplugged_post,0x303,B0,23,33,0.08571,0.08889,13,13,19,18,0.06656,105,45,-3.413
ac_charge,plugged_wait_vs_unplugged_pre,0x301,B0,24,10,0.1,0.08,13,13,19.0,19,0.08051,40,25,-3.477
ac_charge,plugged_wait_vs_unplugged_pre,0x302,B0,24,10,0.1,0.08,13,13,19.0,19,0.08051,40,25,-3.477
ac_charge,plugged_wait_vs_unplugged_pre,0x303,B0,24,10,0.1,0.08,13,13,19.0,19,0.08051,40,25,-3.477
ac_charge,plugged_wait_vs_unplugged_pre,0x360,B0,2,3,0.0925,0.092,11,11,5.0,5.0,0.01999,400,250,-3.487
ac_charge,charging_vs_unplugged_pre,0x360,B0,1,3,0.09143,0.092,11,11,5.0,5.0,0.01822,1050,250,-3.556
ac_charge,plugged_wait_vs_unplugged_pre,0x3C0,B0,9,10,0.0925,0.092,11,11,5.0,5.0,0.01135,400,250,-3.66
ac_charge,charging_vs_unplugged_pre,0x301,B0,23,10,0.08571,0.08,13,13,19,19,0.07111,105,25,-3.665
ac_charge,charging_vs_unplugged_pre,0x302,B0,23,10,0.08571,0.08,13,13,19,19,0.07111,105,25,-3.665
ac_charge,charging_vs_unplugged_pre,0x303,B0,23,10,0.08571,0.08,13,13,19,19,0.07111,105,25,-3.665
ac_charge,charging_vs_unplugged_pre,0x3C0,B0,8,10,0.09143,0.092,11,11,5.0,5.0,0.01227,1050,250,-3.675
ac_charge,charging_vs_unplugged_pre,0x727,B0,6,3,0.08571,0.12,12,12,6,5,0.0411,105,25,-3.692
ac_charge,charging_vs_unplugged_post,0x7AA,B0,4,9,0.07692,0.07692,18,18,11,11,0.12274,1365,585,-3.763
ac_charge,charging_vs_unplugged_pre,0x2C4,B0,6,22,0.04762,0.048,52,25,35.0,23.0,0.31701,1050,250,-3.873
ac_charge,charging_vs_unplugged_post,0x289,B4,144,157,0.1,0.1,13,13,146.0,146.0,0.0,1050,450,-3.888
ac_charge,charging_vs_unplugged_pre,0x289,B4,144,134,0.1,0.1,13,13,146.0,146.0,0.0,1050,250,-3.888
ac_charge,plugged_wait_vs_unplugged_pre,0x289,B4,144,134,0.1,0.1,13,13,146.0,146.0,0.0,400,250,-3.888
ac_charge,charging_vs_unplugged_post,0x3C0,B0,8,7,0.09143,0.09111,11,11,5.0,5.0,0.0016,1050,450,-3.908
ac_charge,charging_vs_unplugged_post,0x360,B0,1,0,0.09143,0.09111,11,11,5.0,5.0,0.0005,1050,450,-3.93
ac_charge,plugged_wait_vs_unplugged_pre,0x719,B0,21,23,0.09125,0.092,12,12,22.0,22.0,0.00857,800,500,-4.01
ac_charge,plugged_wait_vs_unplugged_pre,0x38B,B2,15,103,0.075,0.08,16,16,59.0,63,0.09798,40,25,-4.03
ac_charge,charging_vs_unplugged_post,0x727,B0,6,2,0.08571,0.08889,12,12,6,6,0.01664,105,45,-4.181
ac_charge,charging_vs_unplugged_post,0x3F2,B0,0,9,0.08571,0.08889,12,12,5,5,0.00828,105,45,-4.348
ac_charge,charging_vs_unplugged_pre,0x528,B3,157,158,0.00952,0.04,105,25,203,170,0.48487,105,25,-4.357
ac_charge,charging_vs_unplugged_pre,0x340,B0,10,4,0.08389,0.084,12,12,5,6.0,0.0079,1049,250,-4.465
ac_charge,charging_vs_unplugged_pre,0x379,B0,4,10,0.08389,0.084,12,12,6,5.0,0.00765,1049,250,-4.47
ac_charge,charging_vs_unplugged_pre,0x3C9,B0,8,5,0.08571,0.12,12,12,5,5,0.00164,105,25,-4.481
ac_charge,charging_vs_unplugged_post,0x2EC,B2,181,173,0.06286,0.06444,16,16,125.0,141.0,0.11106,1050,450,-4.497
ac_charge,plugged_wait_vs_unplugged_pre,0x340,B0,8,4,0.085,0.084,12,12,6.0,6.0,0.00463,400,250,-4.524
ac_charge,charging_vs_unplugged_post,0x2C4,B0,6,4,0.04762,0.04889,52,36,35.0,22.5,0.30258,1050,450,-4.557
ac_charge,plugged_wait_vs_unplugged_pre,0x379,B0,2,10,0.085,0.084,12,12,5.0,5.0,0.00116,400,250,-4.593
ac_charge,charging_vs_unplugged_pre,0x2B3,B1,142,141,0.05886,0.05995,19,20,77.0,85,0.14697,1750,417,-4.596
ac_charge,charging_vs_unplugged_post,0x340,B0,10,9,0.08389,0.08444,12,12,5,5.5,0.00096,1049,450,-4.604
ac_charge,charging_vs_unplugged_post,0x379,B0,4,3,0.08389,0.08444,12,12,6,5.5,0.00069,1049,450,-4.609
ac_charge,charging_vs_unplugged_post,0x2AA,B2,115,123,0.06286,0.06459,16,16,131.0,123,0.10316,1050,449,-4.655
ac_charge,plugged_wait_vs_unplugged_pre,0x2AA,B2,147,219,0.0625,0.064,16,16,123.0,123.0,0.09764,400,250,-4.787
ac_charge,charging_vs_unplugged_post,0x3F2,B1,93,251,0.08571,0.08889,47,16,103,106,0.12442,105,45,-4.845
ac_charge,charging_vs_unplugged_pre,0x2AA,B2,115,219,0.06286,0.064,16,16,131.0,123.0,0.09287,1050,250,-4.861
